Count of Victims,Age Group,Sex,Method of Killing,Domestic Abuse,Recorded Date,Homicide Offence Type,Solved Status,Borough,Officer Observed Ethnicity,ageAv,age,gender,ethnicity,solved,Month,Year
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-08,Murder,Solved,Hillingdon,White,4,4,1,0,1,Oct,2008
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,Nov-08,Murder,Solved,Hillingdon,White,4,4,1,0,1,Nov,2008
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Jan-08,Murder,Solved,Lambeth,White,4,4,2,0,1,Jan,2008
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-08,Murder,Solved,Lambeth,Other,3,3,1,3,1,Jan,2008
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-08,Murder,Solved,Lambeth,White,3,3,1,0,1,Mar,2008
1,13 to 19,Male,Shooting,Not Domestic Abuse,Mar-08,Murder,Unsolved,Ealing,Black,1,1,1,1,0,Mar,2008
1,25 to 34,Female,Other Methods Of Killing,Not Domestic Abuse,May-08,Murder,Solved,Ealing,Black,3,3,2,1,1,May,2008
1,13 to 19,Female,Knife or Sharp Implement,Not Domestic Abuse,Jun-08,Murder,Solved,Lambeth,Black,1,1,2,1,1,Jun,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-08,Murder,Solved,Lambeth,Black,1,1,1,1,1,Jul,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-08,Murder,Solved,Lambeth,White,4,4,1,0,1,Jul,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-08,Murder,Solved,Lambeth,White,4,4,1,0,1,Aug,2008
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-08,Murder,Unsolved,Lambeth,Black,2,2,1,1,0,Sep,2008
1,20 to 24,Male,Shooting,Not Domestic Abuse,Oct-08,Murder,Unsolved,Lambeth,Black,2,2,1,1,0,Oct,2008
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-08,Murder,Solved,Lambeth,Black,3,3,1,1,1,Oct,2008
1,45 to 54,Female,Knife or Sharp Implement,Domestic Abuse,Nov-08,Murder,Unsolved,Lambeth,White,5,5,2,0,0,Nov,2008
1,25 to 34,Male,Shooting,Not Domestic Abuse,Dec-08,Murder,Solved,Lambeth,Black,3,3,1,1,1,Dec,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-08,Murder,Solved,Merton,White,4,4,1,0,1,Jan,2008
1,55 to 64,Female,"Physical Assault, no weapon",Not Domestic Abuse,Feb-08,Murder,Solved,Ealing,White,6,6,2,0,1,Feb,2008
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-08,Murder,Solved,Merton,Black,2,2,1,1,1,Feb,2008
1,55 to 64,Male,Other Methods Of Killing,Not Domestic Abuse,Apr-08,Murder,Solved,Merton,Asian,6,6,1,2,1,Apr,2008
1,55 to 64,Male,"Physical Assault, no weapon",Not Domestic Abuse,Jun-08,Murder,Solved,Merton,White,6,6,1,0,1,Jun,2008
1,55 to 64,Male,Shooting,Domestic Abuse,Jan-08,Murder,Solved,Brent,White,6,6,1,0,1,Jan,2008
1,35 to 44 ,Male,Blunt Implement,Not Domestic Abuse,Mar-08,Murder,Solved,Brent,White,4,4,1,0,1,Mar,2008
1,65 and over,Male,"Physical Assault, no weapon",Not Domestic Abuse,Mar-08,Murder,Unsolved,Brent,White,7,7,1,0,0,Mar,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-08,Murder,Solved,Brent,White,4,4,1,0,1,Apr,2008
1,25 to 34,Male,Shooting,Not Domestic Abuse,Apr-08,Murder,Solved,Brent,Black,3,3,1,1,1,Apr,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,May-08,Murder,Solved,Brent,Black,4,4,1,1,1,May,2008
1,35 to 44 ,Male,Other Methods Of Killing,Not Domestic Abuse,Jun-08,Murder,Solved,Brent,Asian,4,4,1,2,1,Jun,2008
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-08,Murder,Solved,Brent,Asian,5,5,1,2,1,Nov,2008
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-08,Murder,Solved,Harrow,White,5,5,1,0,1,Mar,2008
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,Jun-08,Murder,Solved,Brent,White,4,4,1,0,1,Jun,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-08,Murder,Solved,Ealing,White,4,4,1,0,1,Feb,2008
1,13 to 19,Male,Shooting,Not Domestic Abuse,May-08,Murder,Solved,Camden,Black,1,1,1,1,1,May,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-08,Murder,Solved,Barnet,White,4,4,1,0,1,Jan,2008
1,65 and over,Female,Knife or Sharp Implement,Domestic Abuse,May-08,Murder,Solved,Barnet,Black,7,7,2,1,1,May,2008
1,25 to 34,Male,"Physical Assault, no weapon",Not Domestic Abuse,May-08,Murder,Solved,Ealing,White,3,3,1,0,1,May,2008
1,25 to 34,Male,Shooting,Not Domestic Abuse,Oct-08,Murder,Solved,Barnet,Other,3,3,1,3,1,Oct,2008
1,13 to 19,Male,Blunt Implement,Not Domestic Abuse,Jan-08,Murder,Solved,Ealing,Black,1,1,1,1,1,Jan,2008
1,55 to 64,Male,Knife or Sharp Implement,Domestic Abuse,Aug-08,Murder,Solved,Ealing,Black,6,6,1,1,1,Aug,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-08,Murder,Solved,Ealing,Black,1,1,1,1,1,Sep,2008
1,35 to 44 ,Female,"Physical Assault, no weapon",Domestic Abuse,Oct-08,Murder,Solved,Ealing,Asian,4,4,2,2,1,Oct,2008
1,20 to 24,Male,Shooting,Not Domestic Abuse,Nov-08,Murder,Solved,Ealing,Black,2,2,1,1,1,Nov,2008
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-08,Murder,Solved,Islington,Black,5,5,1,1,1,Jan,2008
1,35 to 44 ,Male,Other Methods Of Killing,Not Domestic Abuse,Mar-08,Manslaughter,Solved,Islington,White,4,4,1,0,1,Mar,2008
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Jun-08,Murder,Solved,Islington,Black,4,4,2,1,1,Jun,2008
1,20 to 24,Female,Knife or Sharp Implement,Domestic Abuse,Jun-08,Murder,Solved,Islington,Black,2,2,2,1,1,Jun,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-08,Murder,Solved,Islington,White,1,1,1,0,1,Jun,2008
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-08,Murder,Solved,Islington,Black,3,3,1,1,1,Jul,2008
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Jul-08,Murder,Solved,Ealing,White,4,4,2,0,1,Jul,2008
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-08,Murder,Solved,Islington,Black,5,5,1,1,1,Sep,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-08,Murder,Solved,Islington,Black,4,4,1,1,1,Nov,2008
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,May-08,Murder,Solved,Haringey,White,3,3,1,0,1,May,2008
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,May-08,Murder,Solved,Haringey,White,4,4,1,0,1,May,2008
1,25 to 34,Female,Shooting,Not Domestic Abuse,May-08,Murder,Unsolved,Haringey,White,3,3,2,0,0,May,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-08,Murder,Solved,Haringey,White,4,4,1,0,1,Jul,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-08,Murder,Solved,Southwark,White,4,4,1,0,1,Mar,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,May-08,Murder,Solved,Southwark,Black,1,1,1,1,1,May,2008
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,May-08,Murder,Solved,Southwark,Black,2,2,1,1,1,May,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-08,Murder,Solved,Southwark,Black,1,1,1,1,1,Jun,2008
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-08,Murder,Solved,Southwark,White,3,3,1,0,1,Jul,2008
1,25 to 34,Female,Knife or Sharp Implement,Not Domestic Abuse,Jul-08,Murder,Solved,Southwark,White,3,3,2,0,1,Jul,2008
1,35 to 44 ,Female,Other Methods Of Killing,Domestic Abuse,Aug-08,Murder,Solved,Southwark,White,4,4,2,0,1,Aug,2008
1,13 to 19,Male,Shooting,Not Domestic Abuse,Aug-08,Murder,Solved,Southwark,Black,1,1,1,1,1,Aug,2008
1,20 to 24,Male,Shooting,Not Domestic Abuse,Aug-08,Murder,Unsolved,Southwark,Black,2,2,1,1,0,Aug,2008
1,45 to 54,Female,Knife or Sharp Implement,Domestic Abuse,Sep-08,Murder,Solved,Southwark,Black,5,5,2,1,1,Sep,2008
1,45 to 54,Female,"Physical Assault, no weapon",Not Domestic Abuse,Sep-08,Murder,Solved,Southwark,White,5,5,2,0,1,Sep,2008
1,20 to 24,Male,Shooting,Not Domestic Abuse,Oct-08,Murder,Solved,Southwark,Black,2,2,1,1,1,Oct,2008
1,35 to 44 ,Male,Other Methods Of Killing,Not Domestic Abuse,Dec-08,Murder,Solved,Southwark,White,4,4,1,0,1,Dec,2008
1,13 to 19,Male,Blunt Implement,Not Domestic Abuse,May-08,Murder,Solved,Lewisham,White,1,1,1,0,1,May,2008
1,20 to 24,Male,Blunt Implement,Not Domestic Abuse,Jun-08,Murder,Solved,Lewisham,White,2,2,1,0,1,Jun,2008
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-08,Murder,Solved,Lewisham,White,2,2,1,0,1,Jun,2008
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-08,Murder,Solved,Lewisham,White,2,2,1,0,1,Jun,2008
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-08,Murder,Solved,Lewisham,Black,3,3,1,1,1,Dec,2008
1,45 to 54,Male,Other Methods Of Killing,Not Domestic Abuse,Sep-08,Manslaughter,Solved,Bromley,White,5,5,1,0,1,Sep,2008
1,20 to 24,Male,Other Methods Of Killing,Not Domestic Abuse,Sep-08,Manslaughter,Solved,Bromley,White,2,2,1,0,1,Sep,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-08,Murder,Solved,Greenwich,Black,1,1,1,1,1,Feb,2008
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,Apr-08,Manslaughter,Solved,Greenwich,White,4,4,1,0,1,Apr,2008
1,13 to 19,Female,Other Methods Of Killing,Not Domestic Abuse,May-08,Manslaughter,Solved,Greenwich,Black,1,1,2,1,1,May,2008
1,55 to 64,Male,Other Methods Of Killing,Not Domestic Abuse,May-08,Murder,Solved,Greenwich,White,6,6,1,0,1,May,2008
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Oct-08,Murder,Solved,Greenwich,White,4,4,2,0,1,Oct,2008
1,25 to 34,Male,"Physical Assault, no weapon",Not Domestic Abuse,Nov-08,Murder,Solved,Greenwich,White,3,3,1,0,1,Nov,2008
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Feb-08,Murder,Solved,Croydon,White,3,3,2,0,1,Feb,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-08,Murder,Solved,Croydon,Black,1,1,1,1,1,Jul,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-08,Murder,Solved,Croydon,Asian,1,1,1,2,1,Aug,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-08,Murder,Solved,Croydon,Black,1,1,1,1,1,Sep,2008
1,20 to 24,Male,Shooting,Not Domestic Abuse,Nov-08,Murder,Unsolved,Croydon,Black,2,2,1,1,0,Nov,2008
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,Nov-08,Manslaughter,Solved,Croydon,White,4,4,1,0,1,Nov,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-08,Murder,Solved,Bexley,White,1,1,1,0,1,Jan,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Domestic Abuse,Apr-08,Murder,Solved,Bexley,White,4,4,1,0,1,Apr,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,May-08,Murder,Solved,Bexley,White,1,1,1,0,1,May,2008
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Oct-08,Murder,Solved,Bexley,Not Reported/Not Known,0,0,1,4,1,Oct,2008
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Dec-08,Murder,Solved,Bexley,Not Reported/Not Known,0,0,1,4,1,Dec,2008
1,0 to 12,Male,Knife or Sharp Implement,Not Domestic Abuse,May-08,Murder,Solved,Sutton,Asian,0,0,1,2,1,May,2008
1,0 to 12,Female,Knife or Sharp Implement,Not Domestic Abuse,May-08,Murder,Solved,Sutton,Asian,0,0,2,2,1,May,2008
1,65 and over,Male,Not known/Not Recorded ,Not Domestic Abuse,Sep-08,Murder,Solved,Sutton,White,7,7,1,0,1,Sep,2008
1,25 to 34,Male,Blunt Implement,Not Domestic Abuse,Apr-08,Murder,Solved,Tower Hamlets,Black,3,3,1,1,1,Apr,2008
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Jun-08,Murder,Solved,Tower Hamlets,Asian,0,0,1,2,1,Jun,2008
1,20 to 24,Female,Not known/Not Recorded ,Domestic Abuse,Jul-08,Murder,Solved,Tower Hamlets,White,2,2,2,0,1,Jul,2008
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-08,Murder,Solved,Tower Hamlets,White,2,2,1,0,1,Jul,2008
1,35 to 44 ,Male,Shooting,Not Domestic Abuse,Jul-08,Murder,Solved,Ealing,Black,4,4,1,1,1,Jul,2008
1,65 and over,Female,Knife or Sharp Implement,Domestic Abuse,Aug-08,Murder,Solved,Tower Hamlets,Asian,7,7,2,2,1,Aug,2008
1,65 and over,Male,"Physical Assault, no weapon",Not Domestic Abuse,Dec-08,Murder,Solved,Tower Hamlets,White,7,7,1,0,1,Dec,2008
1,20 to 24,Male,Shooting,Not Domestic Abuse,Mar-08,Murder,Unsolved,Redbridge,Asian,2,2,1,2,0,Mar,2008
1,65 and over,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-08,Murder,Solved,Redbridge,Asian,7,7,1,2,1,Apr,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-08,Murder,Solved,Redbridge,Asian,1,1,1,2,1,Nov,2008
1,25 to 34,Female,Not known/Not Recorded ,Not Domestic Abuse,Nov-08,Murder,Solved,Redbridge,White,3,3,2,0,1,Nov,2008
1,45 to 54,Male,Knife or Sharp Implement,Domestic Abuse,Mar-08,Murder,Solved,Hackney,White,5,5,1,0,1,Mar,2008
1,25 to 34,Male,Blunt Implement,Domestic Abuse,Mar-08,Murder,Solved,Hackney,White,3,3,1,0,1,Mar,2008
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-08,Murder,Solved,Hackney,Black,3,3,1,1,1,Mar,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-08,Murder,Solved,Hackney,Black,1,1,1,1,1,Mar,2008
1,65 and over,Female,Knife or Sharp Implement,Domestic Abuse,Apr-08,Murder,Solved,Hackney,Black,7,7,2,1,1,Apr,2008
1,25 to 34,Female,Not known/Not Recorded ,Not Domestic Abuse,Jul-08,Murder,Solved,Hackney,Not Reported/Not Known,3,3,2,4,1,Jul,2008
1,35 to 44 ,Male,Blunt Implement,Not Domestic Abuse,Jul-08,Murder,Solved,Ealing,Asian,4,4,1,2,1,Jul,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-08,Murder,Solved,Hackney,Black,1,1,1,1,1,Aug,2008
1,65 and over,Female,Not known/Not Recorded ,Not Domestic Abuse,Mar-08,Murder,Solved,Waltham Forest,Asian,7,7,2,2,1,Mar,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-08,Murder,Solved,Waltham Forest,Asian,4,4,1,2,1,Apr,2008
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-08,Murder,Solved,Waltham Forest,Asian,2,2,1,2,1,Jul,2008
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-08,Murder,Solved,Waltham Forest,Black,2,2,1,1,1,Jul,2008
1,35 to 44 ,Male,Other Methods Of Killing,Not Domestic Abuse,Aug-08,Murder,Solved,Waltham Forest,White,4,4,1,0,1,Aug,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-08,Murder,Solved,Waltham Forest,Black,1,1,1,1,1,Aug,2008
1,35 to 44 ,Female,Not known/Not Recorded ,Not Domestic Abuse,Aug-08,Murder,Solved,Waltham Forest,White,4,4,2,0,1,Aug,2008
1,45 to 54,Female,"Physical Assault, no weapon",Not Domestic Abuse,Oct-08,Murder,Solved,Waltham Forest,Asian,5,5,2,2,1,Oct,2008
1,45 to 54,Male,"Physical Assault, no weapon",Not Domestic Abuse,Apr-08,Murder,Solved,Barking & Dagenham,White,5,5,1,0,1,Apr,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-08,Murder,Solved,Enfield,Black,1,1,1,1,1,Jan,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-08,Murder,Solved,Enfield,Black,1,1,1,1,1,Jan,2008
1,13 to 19,Male,Blunt Implement,Not Domestic Abuse,Mar-08,Murder,Solved,Enfield,Black,1,1,1,1,1,Mar,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-08,Murder,Solved,Enfield,Black,1,1,1,1,1,Mar,2008
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-08,Murder,Solved,Enfield,Black,2,2,1,1,1,Apr,2008
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Jun-08,Murder,Solved,Enfield,White,4,4,2,0,1,Jun,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-08,Murder,Solved,Enfield,Black,1,1,1,1,1,Jul,2008
1,45 to 54,Female,"Physical Assault, no weapon",Domestic Abuse,Nov-08,Murder,Solved,Enfield,White,5,5,2,0,1,Nov,2008
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,Dec-08,Murder,Solved,Enfield,White,4,4,1,0,1,Dec,2008
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-08,Murder,Solved,Newham,Black,3,3,1,1,1,Feb,2008
1,55 to 64,Female,"Physical Assault, no weapon",Not Domestic Abuse,Feb-08,Murder,Unsolved,Newham,White,6,6,2,0,0,Feb,2008
1,35 to 44 ,Female,Blunt Implement,Domestic Abuse,Jul-08,Murder,Solved,Newham,Asian,4,4,2,2,1,Jul,2008
1,45 to 54,Male,Shooting,Not Domestic Abuse,Aug-08,Murder,Solved,Newham,Black,5,5,1,1,1,Aug,2008
1,20 to 24,Female,Knife or Sharp Implement,Not Domestic Abuse,Sep-08,Murder,Solved,Newham,Asian,2,2,2,2,1,Sep,2008
1,65 and over,Female,"Physical Assault, no weapon",Domestic Abuse,Jun-08,Murder,Solved,Havering,White,7,7,2,0,1,Jun,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-08,Murder,Solved,Westminster,Other,1,1,1,3,1,Mar,2008
1,25 to 34,Male,Other Methods Of Killing,Not Domestic Abuse,Jul-08,Manslaughter,Solved,Westminster,White,3,3,1,0,1,Jul,2008
1,20 to 24,Male,Shooting,Not Domestic Abuse,Dec-08,Murder,Solved,Hammersmith & Fulham,Black,2,2,1,1,1,Dec,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-08,Murder,Solved,Westminster,Asian,1,1,1,2,1,Feb,2008
1,20 to 24,Male,Other Methods Of Killing,Not Domestic Abuse,Apr-08,Murder,Solved,Westminster,Asian,2,2,1,2,1,Apr,2008
1,25 to 34,Male,Other Methods Of Killing,Not Domestic Abuse,Aug-08,Manslaughter,Solved,Westminster,White,3,3,1,0,1,Aug,2008
1,20 to 24,Female,Other Methods Of Killing,Not Domestic Abuse,Mar-08,Murder,Unsolved,Westminster,White,2,2,2,0,0,Mar,2008
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,May-08,Murder,Solved,Westminster,Black,2,2,1,1,1,May,2008
1,65 and over,Male,Knife or Sharp Implement,Domestic Abuse,Apr-09,Murder,Solved,Wandsworth,White,7,7,1,0,1,Apr,2009
1,20 to 24,Male,Shooting,Not Domestic Abuse,May-09,Murder,Solved,Wandsworth,Black,2,2,1,1,1,May,2009
1,65 and over,Male,"Physical Assault, no weapon",Domestic Abuse,May-09,Murder,Solved,Wandsworth,Black,7,7,1,1,1,May,2009
1,13 to 19,Female,Other Methods Of Killing,Not Domestic Abuse,Jun-09,Murder,Solved,Wandsworth,Asian,1,1,2,2,1,Jun,2009
1,20 to 24,Female,Other Methods Of Killing,Not Domestic Abuse,Jun-09,Murder,Solved,Wandsworth,Asian,2,2,2,2,1,Jun,2009
1,65 and over,Male,"Physical Assault, no weapon",Not Domestic Abuse,Sep-09,Murder,Solved,Wandsworth,Asian,7,7,1,2,1,Sep,2009
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-09,Murder,Solved,Ealing,Asian,4,4,1,2,1,Jul,2009
1,35 to 44 ,Male,Other Methods Of Killing,Domestic Abuse,Jan-09,Murder,Solved,Hounslow,Asian,4,4,1,2,1,Jan,2009
1,20 to 24,Female,"Physical Assault, no weapon",Domestic Abuse,Feb-09,Murder,Solved,Hounslow,Asian,2,2,2,2,1,Feb,2009
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,May-09,Murder,Solved,Hillingdon,Black,2,2,1,1,1,May,2009
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-09,Murder,Solved,Hillingdon,White,2,2,1,0,1,Aug,2009
1,55 to 64,Female,Knife or Sharp Implement,Domestic Abuse,Jan-09,Murder,Solved,Lambeth,Black,6,6,2,1,1,Jan,2009
1,25 to 34,Male,Blunt Implement,Not Domestic Abuse,Jan-09,Murder,Solved,Lambeth,White,3,3,1,0,1,Jan,2009
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-09,Murder,Solved,Lambeth,Black,1,1,1,1,1,Apr,2009
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-09,Murder,Solved,Lambeth,White,3,3,1,0,1,Jun,2009
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-09,Murder,Solved,Lambeth,Black,1,1,1,1,1,Aug,2009
1,20 to 24,Male,Shooting,Not Domestic Abuse,Sep-09,Murder,Solved,Lambeth,Black,2,2,1,1,1,Sep,2009
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-09,Murder,Solved,Lambeth,White,6,6,1,0,1,Oct,2009
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-09,Murder,Solved,Ealing,White,5,5,1,0,1,Oct,2009
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Feb-09,Murder,Solved,Merton,Asian,4,4,2,2,1,Feb,2009
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-09,Murder,Solved,Brent,White,3,3,1,0,1,Jan,2009
1,25 to 34,Male,Shooting,Not Domestic Abuse,Feb-09,Murder,Solved,Brent,Black,3,3,1,1,1,Feb,2009
1,25 to 34,Male,Other Methods Of Killing,Not Domestic Abuse,May-09,Murder,Solved,Brent,Black,3,3,1,1,1,May,2009
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Jul-09,Murder,Solved,Brent,White,4,4,2,0,1,Jul,2009
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-09,Murder,Solved,Brent,Black,2,2,1,1,1,Nov,2009
1,45 to 54,Male,Other Methods Of Killing,Not Domestic Abuse,Dec-09,Manslaughter,Solved,Brent,Asian,5,5,1,2,1,Dec,2009
1,65 and over,Female,Other Methods Of Killing,Not Domestic Abuse,Jan-09,Murder,Unsolved,Harrow,White,7,7,2,0,0,Jan,2009
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-09,Murder,Solved,Harrow,Asian,1,1,1,2,1,Feb,2009
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Oct-09,Murder,Solved,Harrow,White,4,4,2,0,1,Oct,2009
1,13 to 19,Male,Other Methods Of Killing,Not Domestic Abuse,Nov-09,Manslaughter,Solved,Ealing,Asian,1,1,1,2,1,Nov,2009
1,45 to 54,Female,"Physical Assault, no weapon",Domestic Abuse,Mar-09,Murder,Solved,Camden,White,5,5,2,0,1,Mar,2009
1,25 to 34,Female,"Physical Assault, no weapon",Not Domestic Abuse,Nov-09,Murder,Solved,Ealing,Black,3,3,2,1,1,Nov,2009
1,35 to 44 ,Female,Not known/Not Recorded ,Domestic Abuse,Sep-09,Murder,Solved,Lewisham,Asian,4,4,2,2,1,Sep,2009
1,55 to 64,Male,Not known/Not Recorded ,Not Domestic Abuse,Oct-09,Murder,Solved,Barnet,Black,6,6,1,1,1,Oct,2009
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-09,Murder,Unsolved,Ealing,Black,5,5,1,1,0,Mar,2009
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Nov-09,Murder,Solved,Ealing,Asian,3,3,2,2,1,Nov,2009
1,45 to 54,Male,Other Methods Of Killing,Not Domestic Abuse,Dec-09,Murder,Solved,Ealing,White,5,5,1,0,1,Dec,2009
1,45 to 54,Male,Shooting,Not Domestic Abuse,Mar-09,Murder,Solved,Islington,White,5,5,1,0,1,Mar,2009
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-09,Murder,Solved,Islington,White,6,6,1,0,1,Jul,2009
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Jul-09,Murder,Solved,Islington,Black,0,0,1,1,1,Jul,2009
1,25 to 34,Male,Shooting,Not Domestic Abuse,Feb-09,Murder,Solved,Haringey,Black,3,3,1,1,1,Feb,2009
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-09,Murder,Solved,Ealing,White,2,2,1,0,1,Mar,2009
1,13 to 19,Male,Shooting,Not Domestic Abuse,Mar-09,Murder,Solved,Haringey,Black,1,1,1,1,1,Mar,2009
1,35 to 44 ,Male,Knife or Sharp Implement,Domestic Abuse,May-09,Murder,Solved,Ealing,Black,4,4,1,1,1,May,2009
1,55 to 64,Male,Other Methods Of Killing,Not Domestic Abuse,May-09,Manslaughter,Solved,Haringey,Black,6,6,1,1,1,May,2009
1,45 to 54,Male,Other Methods Of Killing,Not Domestic Abuse,Jun-09,Murder,Solved,Haringey,White,5,5,1,0,1,Jun,2009
